News_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
299,2024-02-24,Asia,Supply Chain Shock,Medium,Pharmaceuticals,0.52,-0.29,0,0,-0.28
300,2023-05-10,Asia,Trade Agreement,Medium,Pharmaceuticals,-0.58,-0.57,1,0,-0.97
301,2021-03-30,Global,Supply Chain Shock,Medium,IT Software,0.18,0.2,1,0,0.58
302,2022-07-02,Middle East,War Alert,Medium,Textiles,0.17,-0.59,1,0,-0.23
303,2022-02-05,Asia,Supply Chain Shock,Medium,Chemicals,-0.61,0.54,1,1,-0.25
304,2022-12-03,Asia,War Alert,Low,Medical Devices,0.22,0.75,0,1,0
305,2023-05-13,Middle East,Natural Calamity,Low,Electronics,0.8,0.9,0,1,0.68
306,2023-09-21,Asia,Natural Calamity,Low,Engineering,0.2,-0.37,0,0,-0.37
307,2021-04-05,Middle East,Stock Crash,High,Pharmaceuticals,0.85,-0.33,0,1,-0.73
308,2023-04-13,Europe,Supply Chain Shock,Low,Chemicals,0.25,0.63,1,0,0.63
309,2023-10-29,Asia,Supply Chain Shock,High,Electronics,-0.29,-0.21,1,1,-0.18
310,2021-01-21,North America,Trade Agreement,High,Medical Devices,0.58,-0.44,0,0,-0.79
311,2022-12-21,Europe,Trade Agreement,High,Auto Parts,0.27,0.74,1,0,-0.88
312,2021-09-16,Asia,Trade Agreement,High,Textiles,-0.78,0.66,1,0,-0.62
313,2024-07-01,North America,Trade Agreement,High,Machinery,0.48,0.77,0,1,0.17
314,2022-08-14,Europe,Natural Calamity,High,Chemicals,0.78,-0.07,1,1,-0.23
315,2023-10-16,Global,Trade Agreement,Low,Engineering,0.86,0.64,1,0,-0.9
316,2021-03-22,Asia,War Alert,Medium,Pharmaceuticals,0.84,0.37,1,0,0.74
317,2021-05-13,Europe,Supply Chain Shock,Medium,Medical Devices,-0.21,0.5,1,1,0.26
318,2021-04-03,Asia,Supply Chain Shock,Medium,Chemicals,-0.81,0.81,0,0,0.8
319,2021-08-22,Middle East,Supply Chain Shock,High,Pharmaceuticals,0.97,0.45,1,0,-0.37
320,2023-02-22,Europe,Natural Calamity,High,Electronics,-0.95,0.93,1,1,-0.93
321,2024-07-04,Asia,Natural Calamity,Medium,Auto Parts,0.97,0.5,0,1,-0.35
322,2022-05-18,Middle East,Natural Calamity,Low,Electronics,0.32,0.52,1,0,-0.87
323,2024-12-09,Global,Natural Calamity,Low,Solar,-0.09,0.27,1,0,0.7
324,2021-09-20,Asia,War Alert,Medium,Machinery,0.31,-0.26,0,1,-0.03
325,2023-08-07,Europe,Tariff Update,High,Machinery,-0.35,-0.05,0,0,0.9
326,2022-02-18,Global,War Alert,Low,Machinery,-0.9,0.6,0,1,-1
327,2022-04-19,Asia,Stock Crash,High,IT Software,-0.9,-0.2,0,0,0.17
328,2023-02-11,North America,War Alert,High,Auto Parts,-0.86,0.73,1,0,0.03
329,2024-10-02,Middle East,Stock Crash,Low,Medical Devices,-0.6,0.72,0,0,0.55
330,2022-07-08,Asia,Tariff Update,Medium,Engineering,0.59,-0.59,0,0,0.04
331,2021-07-10,Global,Supply Chain Shock,High,Machinery,0.81,-0.72,0,0,-0.78
332,2021-01-05,Middle East,Supply Chain Shock,Medium,IT Software,-0.98,-0.28,0,1,0.4
333,2023-07-27,North America,Natural Calamity,High,Machinery,-0.65,-0.25,1,0,0.74
334,2021-09-08,Global,Tariff Update,High,Solar,0.66,-0.84,1,0,0.18
335,2023-01-10,North America,Trade Agreement,High,Pharmaceuticals,-0.96,0.31,1,1,-0.47
336,2022-05-30,Europe,Trade Agreement,High,IT Software,0.15,-0.35,1,1,0.88
337,2022-09-30,Middle East,Stock Crash,High,Electronics,0.02,-0.79,0,1,-0.45
338,2024-04-29,North America,Stock Crash,Low,Solar,0.5,-0.97,1,0,0.32
339,2023-12-25,North America,Trade Agreement,High,Medical Devices,0.44,0.63,0,1,0.37
340,2024-04-05,Middle East,Supply Chain Shock,High,Medical Devices,0.6,-0.6,1,0,0.49
341,2025-02-07,Asia,Supply Chain Shock,High,Electronics,-0.09,0.91,0,0,-0.89
342,2022-11-27,Asia,War Alert,Medium,Medical Devices,0.88,-0.74,0,1,-0.54
343,2023-06-05,Europe,Stock Crash,Medium,IT Software,-0.53,-0.33,0,0,0.41
344,2024-05-22,North America,Supply Chain Shock,High,Textiles,0.58,-0.87,0,1,0.47
345,2022-01-22,Asia,Natural Calamity,Medium,Chemicals,-0.07,0.85,0,1,0.85
346,2023-06-29,Europe,Natural Calamity,High,IT Software,0.18,0.45,1,0,-0.05
347,2025-02-08,Asia,Tariff Update,Low,Medical Devices,0.64,-0.57,1,0,0.36
348,2024-05-28,Global,Supply Chain Shock,Medium,Chemicals,0.21,-0.83,0,0,0.57
349,2021-02-21,Europe,Supply Chain Shock,High,Electronics,0.52,0.3,0,0,-0.02
350,2023-01-20,Middle East,Supply Chain Shock,Low,Machinery,0.53,0.32,0,0,0.11
351,2022-05-12,Europe,War Alert,Low,Auto Parts,0.87,0.15,0,0,0.06
352,2024-12-03,Asia,Trade Agreement,Medium,Machinery,-0.39,0.41,0,0,0.57
353,2024-01-17,Asia,Tariff Update,Medium,Textiles,0.71,0.69,1,1,-0.77
354,2021-12-19,Europe,Natural Calamity,High,Textiles,0.9,-0.8,1,0,-0.34
355,2023-02-06,Global,Trade Agreement,High,Medical Devices,-0.61,0.45,0,0,0.14
356,2023-02-04,Global,Natural Calamity,High,Medical Devices,0.89,0.7,0,0,-0.81
357,2022-09-10,Global,Stock Crash,Low,Pharmaceuticals,-0.53,-0.44,1,1,-0.97
358,2021-05-13,Middle East,War Alert,Low,Electronics,-0.24,-0.66,0,0,-0.68
359,2022-11-12,Middle East,Natural Calamity,Medium,Chemicals,0.72,0.3,1,1,0.88
360,2024-09-16,North America,Trade Agreement,Medium,Solar,0.33,-0.21,0,1,-0.72
361,2024-08-13,Asia,War Alert,High,IT Software,-0.7,-0.57,0,1,-0.48
362,2025-01-11,Middle East,Stock Crash,High,Solar,-0.07,-0.5,0,1,-0.8
363,2023-10-30,North America,Natural Calamity,High,Chemicals,0.17,-0.82,0,1,-0.65
364,2021-01-08,Middle East,Natural Calamity,Medium,Chemicals,-0.86,0.36,0,1,-0.61
365,2022-08-23,Middle East,Trade Agreement,High,Machinery,0.97,0.3,1,0,0.98
366,2025-01-12,Middle East,Tariff Update,High,Chemicals,0.61,-0.09,1,0,-0.26
367,2024-04-27,Asia,Trade Agreement,Medium,Pharmaceuticals,0.04,0.77,0,0,-0.98
368,2021-05-27,North America,Tariff Update,Medium,Machinery,-0.92,0.38,1,0,0.5
369,2023-04-02,Global,Stock Crash,High,Textiles,-0.3,-0.52,1,1,-0.65
370,2022-09-12,Europe,Trade Agreement,Medium,IT Software,-0.1,0.8,1,0,-0.59
371,2022-12-04,Asia,Stock Crash,Medium,Textiles,-0.58,-0.05,0,0,0.29
372,2024-02-21,Global,Trade Agreement,Medium,Machinery,0.61,0.89,0,1,0.74
373,2024-12-20,Europe,Natural Calamity,Medium,Auto Parts,-0.89,0.8,1,1,0.82
374,2023-04-16,Asia,Tariff Update,Medium,Engineering,-0.21,0.7,0,1,-0.22
375,2024-10-29,North America,Tariff Update,Low,Engineering,-0.84,-0.28,0,1,-0.88
376,2022-03-22,Asia,Stock Crash,Medium,Medical Devices,0.46,-0.29,1,1,0.16
377,2022-01-13,Global,Tariff Update,Low,Electronics,-0.23,-0.48,1,0,0.96
378,2023-11-11,Asia,Stock Crash,High,Chemicals,-0.93,0.52,1,0,-0.48
379,2024-08-07,Asia,Tariff Update,Low,Machinery,-0.3,0.39,0,0,-0.67
380,2023-01-09,North America,Tariff Update,Medium,Solar,-0.98,0.08,1,1,0.52
381,2024-08-11,Europe,Natural Calamity,High,Medical Devices,-0.71,0.86,1,1,-0.46
382,2022-10-28,Middle East,Supply Chain Shock,High,Textiles,-0.44,-0.8,1,0,0.75
383,2021-09-05,Middle East,Supply Chain Shock,Low,Medical Devices,0.16,-0.84,0,1,-0.1
384,2023-04-11,Global,War Alert,Low,IT Software,-0.15,-0.14,0,0,-0.77
385,2022-04-29,Middle East,Tariff Update,High,Solar,-0.08,0.07,0,0,0.01
386,2021-12-16,Europe,Stock Crash,Medium,Machinery,0.26,0.3,0,0,0.11
387,2023-03-11,Middle East,Supply Chain Shock,High,Electronics,0.85,-0.95,0,0,-0.6
388,2022-05-14,Europe,Natural Calamity,Low,Auto Parts,0.18,-0.82,0,0,-0.52
389,2023-10-18,North America,War Alert,Medium,Engineering,0.04,0.57,1,0,-0.53
390,2024-04-18,North America,Tariff Update,High,IT Software,-0.52,-0.95,1,1,0.45
391,2024-11-28,Asia,Tariff Update,Medium,Solar,-0.69,0.66,0,1,0.6
392,2023-10-31,Middle East,Supply Chain Shock,High,Machinery,-0.97,0.61,0,1,-0.1
393,2021-01-01,Middle East,Natural Calamity,High,Chemicals,0.2,-0.68,1,1,0.35
394,2021-08-22,Asia,Stock Crash,Low,Medical Devices,-0.3,0.98,1,1,0.76
395,2022-05-05,Middle East,Supply Chain Shock,Medium,Auto Parts,0.79,-0.22,1,1,0.99
396,2024-04-22,Middle East,Stock Crash,High,Solar,0.09,-0.09,1,0,-0.15
397,2022-06-19,Middle East,Trade Agreement,Medium,Medical Devices,0.06,-0.1,0,1,-0.59
398,2021-12-19,Global,Tariff Update,High,Electronics,-0.33,-0.18,1,1,0.9
399,2022-04-24,Global,Supply Chain Shock,Medium,IT Software,-0.8,-0.75,1,1,0.84
400,2022-08-07,Europe,Natural Calamity,High,Pharmaceuticals,0.34,0.61,0,0,0.09
401,2024-07-08,Asia,Supply Chain Shock,Low,Medical Devices,-0.16,-0.52,0,0,0.24
402,2021-08-21,Asia,Supply Chain Shock,High,Textiles,-0.32,-0.14,0,0,0.34
403,2023-05-04,North America,Tariff Update,High,Solar,-0.43,-0.58,0,1,-0.41
404,2023-12-14,Europe,Natural Calamity,Medium,Solar,-0.02,-0.97,0,0,0.49
405,2021-09-05,Europe,Stock Crash,Medium,Electronics,0.54,-0.36,0,0,-0.37
406,2023-12-03,Asia,Stock Crash,High,Engineering,-0.68,0.99,0,1,0
407,2021-06-23,North America,War Alert,Low,Solar,-0.11,-0.09,1,1,0.05
408,2023-12-25,North America,Natural Calamity,High,Engineering,0.85,-0.17,0,1,-0.84
409,2021-07-19,Middle East,Stock Crash,Low,Medical Devices,-0.04,-0.62,0,1,0.78
410,2021-05-27,Global,Supply Chain Shock,Low,Pharmaceuticals,0.38,-0.26,1,1,0.89
411,2022-11-28,Asia,War Alert,High,Solar,-0.39,0.18,0,1,0.89
412,2024-09-08,Global,War Alert,Low,Chemicals,0.52,-0.43,1,1,-0.23
413,2023-09-10,North America,Tariff Update,Medium,Electronics,0.69,-0.23,0,1,-0.63
414,2023-03-18,Middle East,Natural Calamity,High,IT Software,0.96,0.41,0,1,-0.18
415,2023-01-31,Europe,Stock Crash,Medium,Textiles,0.8,-0.99,0,1,0.42
416,2021-05-10,Global,Stock Crash,Medium,Auto Parts,0.59,0.96,1,0,0.87
417,2022-06-29,Middle East,Stock Crash,High,Electronics,0.63,-0.59,1,1,-0.54
418,2023-04-17,Global,Supply Chain Shock,High,Textiles,-0.78,0.24,0,1,0.73
419,2022-08-24,Global,Natural Calamity,High,Chemicals,0.17,0.45,0,0,-0.18
420,2021-06-03,Asia,Trade Agreement,Low,Auto Parts,0.01,0.23,0,0,0.64
421,2022-05-12,Europe,War Alert,High,Engineering,0.19,0.29,0,1,-0.38
422,2025-01-17,North America,Supply Chain Shock,Medium,Medical Devices,-0.39,-0.02,0,1,-0.45
423,2022-05-13,Global,Trade Agreement,High,Pharmaceuticals,0.42,0.01,1,0,0.75
424,2023-01-28,North America,Natural Calamity,High,Medical Devices,0.56,0.83,0,1,-0.36
425,2024-09-05,North America,Supply Chain Shock,Low,Medical Devices,-0.19,0.59,0,1,1
426,2022-11-30,Asia,War Alert,Medium,Medical Devices,0.6,-0.24,0,1,-0.22
427,2021-07-07,Europe,Stock Crash,Medium,Machinery,0.92,0.58,1,1,0.46
428,2023-03-04,Asia,Stock Crash,High,Medical Devices,-0.77,-0.6,1,1,-0.5
429,2023-10-11,Europe,Stock Crash,High,Pharmaceuticals,-0.34,-0.93,0,1,0.73
430,2022-12-10,Middle East,Supply Chain Shock,High,Electronics,0.52,-0.61,1,1,0.05
431,2024-01-11,Asia,Trade Agreement,Low,Textiles,0.84,0.47,0,1,-0.59
432,2023-05-03,Asia,Stock Crash,Low,Electronics,0.24,0.21,0,1,-0.76
433,2022-01-24,Global,Supply Chain Shock,High,Machinery,0.5,0.23,0,1,-0.4
434,2023-08-07,Europe,Trade Agreement,Medium,Engineering,0.33,-0.49,1,0,0.33
435,2023-04-27,Middle East,Supply Chain Shock,Medium,Textiles,-0.14,0.35,0,1,-0.47
436,2021-07-07,Middle East,Supply Chain Shock,High,IT Software,-0.75,-0.24,1,1,0.8
437,2021-08-22,Asia,Supply Chain Shock,Medium,Pharmaceuticals,-0.48,0.94,0,1,-0.54
438,2021-12-01,Europe,War Alert,High,Chemicals,-0.03,0.5,0,0,-0.52
439,2022-12-07,Asia,Supply Chain Shock,Medium,Machinery,-0.79,-0.75,1,1,-0.62
440,2024-12-13,Global,Supply Chain Shock,Low,Pharmaceuticals,-0.79,-0.06,1,1,0.58
441,2022-09-28,Middle East,Natural Calamity,Low,Solar,-0.32,-0.74,1,1,-0.85
442,2021-06-20,North America,Tariff Update,High,Medical Devices,-0.81,0.27,1,0,0.13
443,2024-06-10,Middle East,Stock Crash,Medium,Electronics,0.78,0.07,1,0,0.37
444,2022-08-20,Asia,Tariff Update,Medium,Solar,0.25,0.69,1,1,-0.61
445,2024-08-02,Asia,Supply Chain Shock,Medium,Engineering,0.13,0.97,1,1,0.59
446,2023-05-09,Europe,Natural Calamity,High,Chemicals,-0.07,-0.83,1,0,-0.83
447,2022-03-27,North America,Supply Chain Shock,High,Chemicals,0.38,0.03,0,0,-0.04
448,2022-06-02,North America,Supply Chain Shock,Low,Electronics,-0.67,0.37,1,0,0.97
449,2024-08-20,Asia,War Alert,Medium,Solar,-0.18,0.31,0,1,-0.4
450,2024-11-29,North America,Tariff Update,Low,IT Software,-0.79,-0.48,1,1,0.69
451,2021-04-29,North America,Trade Agreement,Low,Auto Parts,-0.86,0.69,1,1,-0.75
452,2024-07-08,Asia,Natural Calamity,Medium,IT Software,0.94,0.48,1,0,-0.86
453,2024-05-15,Middle East,Trade Agreement,Low,IT Software,-0.09,-0.79,0,0,-0.53
454,2023-09-14,Global,Supply Chain Shock,Low,Electronics,-0.31,-0.69,0,0,0.52
455,2021-04-05,Europe,Stock Crash,Low,Textiles,-0.27,0.38,1,0,0.63
456,2024-03-07,North America,Stock Crash,High,Electronics,0.31,-0.71,1,1,0.47
457,2022-08-08,Global,Trade Agreement,Medium,IT Software,0.33,-0.58,0,1,0.8
458,2024-07-05,North America,Supply Chain Shock,High,Medical Devices,0.76,-0.95,1,1,-0.44
459,2024-04-21,Asia,Trade Agreement,Low,Chemicals,-0.76,0.48,1,0,-0.06
460,2022-06-23,Middle East,Trade Agreement,Low,Electronics,-0.74,0.99,0,0,0.52
461,2024-09-03,Global,Tariff Update,Low,IT Software,-0.58,-0.9,0,0,0.56
462,2021-03-24,Global,War Alert,Low,IT Software,-0.54,0.55,0,1,-0.39
463,2022-07-04,Middle East,Trade Agreement,Low,Machinery,-0.19,-0.49,1,1,-0.6
464,2021-12-18,Middle East,Tariff Update,Medium,Auto Parts,0.1,-0.3,1,0,-0.89
465,2021-07-06,Europe,Supply Chain Shock,Medium,Pharmaceuticals,0.68,0.92,0,0,-0.14
466,2021-08-30,Middle East,Natural Calamity,High,Medical Devices,0.33,-0.35,1,0,-0.6
467,2024-07-08,Middle East,Stock Crash,Medium,Pharmaceuticals,-0.74,0.49,0,0,-0.62
468,2024-08-16,Global,Tariff Update,High,Machinery,0.92,0.1,1,0,-0.21
469,2022-12-25,Global,War Alert,High,Solar,-0.93,0.5,1,1,0.76
470,2023-04-01,Middle East,Trade Agreement,Medium,Medical Devices,0.34,-0.88,0,1,0.82
471,2024-01-18,Europe,Trade Agreement,Low,Machinery,0.79,0.45,1,0,-0.65
472,2021-08-15,North America,Tariff Update,High,Solar,-0.64,-0.4,1,1,0.88
473,2022-11-14,Asia,Stock Crash,High,Textiles,0.81,-0.4,1,0,-0.55
474,2022-07-10,Asia,Supply Chain Shock,Medium,Machinery,0.26,0.97,1,1,0.19
475,2023-11-17,North America,Trade Agreement,Low,Auto Parts,-0.96,0.59,1,1,0.68
476,2024-05-07,North America,Supply Chain Shock,Low,Electronics,0.97,0.58,1,1,0.2
477,2022-02-14,Europe,Stock Crash,Medium,Auto Parts,0.84,0.67,1,0,0.92
478,2023-02-15,Asia,Stock Crash,High,Electronics,0.17,0.3,0,0,0.69
479,2023-11-26,Global,War Alert,High,Machinery,-0.94,-0.93,1,0,0.21
480,2021-04-08,Middle East,Tariff Update,Medium,Auto Parts,-0.87,-0.66,1,0,-0.13
481,2023-05-01,North America,Stock Crash,Medium,Chemicals,-0.5,-0.96,1,0,-0.37
482,2021-05-21,North America,War Alert,Low,Electronics,-0.88,0.25,1,1,0.98
483,2021-07-08,North America,Supply Chain Shock,Medium,Auto Parts,-0.87,-0.85,0,1,-0.1
484,2024-03-13,Middle East,Natural Calamity,High,Solar,0.57,0.64,1,1,-0.9
485,2022-05-09,Middle East,Tariff Update,Low,Pharmaceuticals,-0.96,0.4,0,1,0.8
486,2022-09-13,Asia,Tariff Update,High,Medical Devices,-0.88,-0.54,1,1,0.13
487,2023-09-13,Global,Trade Agreement,High,Electronics,-0.77,0.45,0,0,0.44
488,2023-09-27,Global,Supply Chain Shock,Medium,Chemicals,0.88,-0.72,1,0,-0.01
489,2022-06-23,Asia,Supply Chain Shock,Medium,Solar,0.4,-0.19,1,0,-0.48
490,2023-12-15,Global,Stock Crash,High,Solar,0.85,0.42,1,1,0.13
491,2024-10-01,Asia,Trade Agreement,High,IT Software,0.52,-0.32,1,0,-0.49
492,2021-08-24,Europe,War Alert,Low,Medical Devices,0.44,0.62,0,0,-0.93
493,2024-04-11,North America,Stock Crash,Medium,Medical Devices,-0.11,0.46,0,0,-0.92
494,2023-04-16,Global,Trade Agreement,Low,Chemicals,0.58,0.19,0,1,-0.07
495,2022-10-19,Middle East,Trade Agreement,High,Solar,0.71,-0.29,1,1,-0.69
496,2021-09-21,Global,War Alert,Medium,IT Software,-0.19,-0.1,0,1,0.32
497,2021-11-22,North America,Tariff Update,Medium,Textiles,0.44,-0.15,0,1,-0.5
498,2023-06-10,Asia,War Alert,Medium,Chemicals,-0.97,0.66,0,1,-0.21
499,2021-01-17,Europe,Natural Calamity,Medium,IT Software,0.06,-0.63,1,0,-0.11
500,2022-07-26,Global,War Alert,Low,IT Software,-0.39,0.19,1,0,-0.51
501,2022-01-10,Middle East,War Alert,Medium,Textiles,0.59,-0.82,1,0,0.98
502,2021-11-13,Middle East,Natural Calamity,Low,Machinery,0.44,0.04,1,0,0.8
503,2022-03-01,Middle East,Natural Calamity,Low,Engineering,0.98,-0.79,1,0,0.7
504,2022-03-26,Asia,Tariff Update,Medium,Electronics,-0.84,0.26,0,0,-0.05
505,2025-01-05,North America,Tariff Update,Low,Medical Devices,0.68,-0.76,0,1,0.9
506,2024-07-12,Global,Supply Chain Shock,Low,Medical Devices,0.11,-0.5,0,1,0.64
507,2021-01-06,Global,Stock Crash,Medium,IT Software,-0.44,-0.9,1,1,-0.29
508,2021-04-13,Asia,Supply Chain Shock,Medium,Textiles,-0.28,0.9,1,1,0.3
509,2022-07-05,Europe,Tariff Update,High,Engineering,0.37,-0.7,1,0,-0.25
510,2023-12-31,Middle East,Stock Crash,Low,Machinery,0.84,0.38,1,1,-0.31
511,2024-08-22,Asia,Natural Calamity,Low,Chemicals,0.22,-0.23,1,1,-0.23
512,2021-10-07,Asia,Trade Agreement,High,Pharmaceuticals,0.25,1,0,1,-0.79
513,2022-09-08,North America,Stock Crash,High,IT Software,0.1,-0.72,0,0,-0.9
514,2021-09-25,North America,Tariff Update,Medium,IT Software,0.99,-0.47,1,1,0.96
515,2023-10-28,Global,Tariff Update,Medium,Medical Devices,0.8,-0.84,1,0,-0.29
516,2024-07-04,Europe,Tariff Update,Low,Engineering,-0.87,-0.37,1,0,-0.45
517,2021-05-12,Global,Supply Chain Shock,Low,IT Software,-0.06,-0.27,1,1,-0.97
518,2024-02-29,Global,Supply Chain Shock,Low,Engineering,0.57,0.12,1,0,-0.04
519,2024-05-03,Asia,War Alert,High,Electronics,-0.56,0.6,0,0,-0.61
520,2023-03-08,Europe,War Alert,Medium,Machinery,0.62,-0.6,1,0,-0.99
521,2022-03-18,North America,Supply Chain Shock,Medium,Chemicals,-0.6,-0.74,0,0,0.17
522,2022-10-12,Europe,War Alert,Low,IT Software,-0.1,-0.82,1,1,-0.09
523,2021-04-06,Middle East,Tariff Update,Medium,Textiles,0.82,-0.84,1,0,0.05
524,2024-10-26,Middle East,Supply Chain Shock,High,Medical Devices,0.85,0.91,1,1,0.95
525,2024-08-13,Asia,Tariff Update,High,IT Software,-0.83,0.93,0,0,-0.53
526,2022-03-10,Middle East,Trade Agreement,Low,Machinery,0.85,-0.4,0,0,-0.86
527,2024-09-14,Asia,Stock Crash,Low,Pharmaceuticals,-0.36,-0.59,0,0,-1
528,2024-04-13,North America,Tariff Update,Medium,Solar,-0.71,0.4,0,1,-0.52
529,2024-11-15,Europe,Trade Agreement,High,Machinery,-0.81,0.46,0,0,0.77
530,2023-02-11,North America,War Alert,Low,Medical Devices,0.58,0.2,0,1,-0.08
531,2021-11-26,Asia,Tariff Update,Low,Chemicals,-0.76,0.72,1,0,-0.64
532,2021-05-18,Asia,Natural Calamity,Low,Machinery,-0.21,0.92,0,1,0.68
533,2022-03-24,North America,Trade Agreement,Medium,Engineering,-0.91,0.72,1,0,-0.91
534,2024-10-29,Europe,Supply Chain Shock,Medium,Engineering,-0.69,0.37,0,1,0.4
535,2022-08-04,North America,Stock Crash,Medium,Medical Devices,0.65,0.31,0,1,0.21
536,2021-09-15,North America,Stock Crash,High,Chemicals,0.08,-0.75,1,0,-0.71
537,2023-09-20,North America,Stock Crash,Medium,Textiles,0.89,0.11,0,1,0.14
538,2021-12-31,North America,Trade Agreement,Low,Pharmaceuticals,-0.28,0.77,1,1,0.94
539,2023-02-22,Global,Stock Crash,Low,Electronics,0.58,0.8,0,1,0.8
540,2023-03-25,Asia,Stock Crash,High,IT Software,0.05,-0.44,1,0,0.28
541,2024-08-27,Middle East,War Alert,High,Medical Devices,-0.89,-0.01,0,1,0.45
542,2021-05-17,Global,Tariff Update,High,Machinery,-0.9,-0.56,0,1,0.15
543,2021-02-03,Europe,Trade Agreement,High,Solar,0.44,-0.35,1,1,-0.11
544,2024-11-10,North America,Supply Chain Shock,Low,Machinery,0.37,0.43,0,0,0.58
545,2022-09-03,North America,Stock Crash,Medium,Solar,0.9,-0.48,1,0,0.51
546,2022-11-01,North America,Supply Chain Shock,Medium,Machinery,-0.65,-0.97,0,1,-0.52
547,2021-11-11,Asia,Natural Calamity,High,Machinery,0.5,-0.9,0,0,0.66
548,2023-12-13,North America,War Alert,High,Pharmaceuticals,0.62,0.72,0,0,0.2
549,2023-09-02,Asia,Supply Chain Shock,High,Machinery,0.81,0.98,1,1,-0.24
550,2023-09-10,North America,Natural Calamity,Medium,Electronics,-0.16,0.12,1,1,0.61
551,2022-11-25,North America,Tariff Update,Low,Medical Devices,0.42,-0.57,0,1,0.5
552,2023-04-21,North America,Trade Agreement,Low,Machinery,-0.34,0.56,1,0,0.08
553,2021-02-23,Global,Stock Crash,Low,Engineering,-0.87,0.04,0,0,-0.8
554,2022-07-18,Europe,Tariff Update,Low,Electronics,0.05,-0.77,1,1,-0.67
555,2021-01-31,Europe,Supply Chain Shock,Low,Electronics,0.95,0.77,1,1,0.58
556,2024-09-16,North America,Tariff Update,High,Textiles,-0.24,0.7,1,1,-0.85
557,2021-12-16,North America,Trade Agreement,High,Solar,0.68,-0.39,1,0,0.14
558,2022-02-06,Asia,Stock Crash,Low,Engineering,0.83,0.01,1,1,0.94
559,2024-06-06,Middle East,Trade Agreement,Low,Engineering,-0.31,0.48,0,0,-0.08
560,2021-08-27,Global,Trade Agreement,Low,IT Software,0.71,-0.79,0,0,0.72
561,2021-05-19,North America,War Alert,Low,Engineering,-0.63,-0.91,1,1,-0.92
562,2023-01-18,North America,Trade Agreement,Medium,Engineering,-0.23,-0.61,1,1,-0.28
563,2021-06-21,Europe,Supply Chain Shock,Low,Medical Devices,-0.33,-0.17,1,0,0.57
564,2022-02-20,Middle East,War Alert,Low,Machinery,-0.64,0.03,1,0,-0.36
565,2021-12-07,Europe,War Alert,High,Chemicals,0.17,-0.85,1,1,0.56
566,2023-09-05,Asia,Trade Agreement,Medium,Solar,0.17,0.14,0,0,0.67
567,2021-06-17,North America,Tariff Update,Low,Electronics,0.05,-0.73,0,1,-0.18
568,2021-11-27,Middle East,Trade Agreement,Low,Auto Parts,-0.56,-0.51,1,1,0.05
569,2021-01-28,Europe,Tariff Update,Medium,Textiles,0.52,-0.06,0,1,-0.68
570,2022-12-24,Europe,Stock Crash,Medium,Electronics,0.3,0.06,1,0,0.31
571,2024-12-10,Asia,Tariff Update,Low,Solar,-0.14,0.35,1,1,0.89
572,2022-07-03,Asia,Trade Agreement,Low,Pharmaceuticals,0.8,-0.44,0,1,0.55
573,2024-05-25,Asia,Natural Calamity,Medium,Electronics,-0.23,-0.32,1,1,-0.72
574,2022-07-14,North America,Tariff Update,Medium,Medical Devices,-0.42,-0.55,0,0,-0.1
575,2023-06-18,Europe,Natural Calamity,High,Machinery,0.82,-0.35,0,0,-0.71
576,2021-11-08,Europe,Stock Crash,Medium,Auto Parts,-0.97,-0.6,1,0,0.5
577,2024-08-05,Europe,War Alert,High,Engineering,-0.73,-0.83,1,1,-0.9
578,2022-08-27,North America,War Alert,High,Medical Devices,-0.15,-0.25,1,1,-0.26
579,2023-08-24,Middle East,Natural Calamity,High,Engineering,-0.81,-0.75,0,0,-0.64
580,2022-04-24,Global,Tariff Update,Medium,Machinery,0.69,0.57,1,0,-0.54
581,2021-06-19,Europe,Supply Chain Shock,High,Chemicals,1,-0.82,1,0,-0.43
582,2021-12-10,Global,Trade Agreement,Low,Electronics,-0.25,0.76,0,0,0.51
583,2023-10-09,Global,Natural Calamity,Low,Solar,-0.26,-0.8,1,0,-0.06
584,2024-03-29,Asia,Stock Crash,Medium,Textiles,0.93,-0.19,0,0,-0.96
585,2024-12-18,Europe,Stock Crash,High,Solar,-0.95,-0.12,1,1,-0.02
586,2024-06-13,Middle East,Tariff Update,Low,IT Software,-0.5,0,0,1,-0.05
587,2022-08-11,Asia,Supply Chain Shock,Low,Machinery,-0.39,0.17,1,1,0.47
588,2024-04-26,Europe,Supply Chain Shock,High,IT Software,-0.01,0.49,0,0,0.48
589,2021-08-05,North America,Tariff Update,High,Auto Parts,-0.08,-0.21,1,0,-0.45
590,2023-07-18,North America,Tariff Update,Medium,Engineering,-0.27,-0.19,1,0,0.99
591,2023-08-30,Global,Tariff Update,Low,Textiles,0.56,-0.67,1,1,0.54
592,2021-03-19,North America,Tariff Update,Low,Engineering,-0.76,-0.78,0,0,-0.45
593,2022-02-01,Middle East,Trade Agreement,Medium,Medical Devices,0.52,-0.12,0,0,0.44
594,2023-02-21,Europe,Natural Calamity,Low,Pharmaceuticals,0.59,0.2,0,1,0.8
595,2021-01-30,Global,Trade Agreement,Low,Textiles,-0.66,-0.89,1,1,-0.22
596,2024-05-10,Middle East,War Alert,High,Engineering,-1,-0.77,1,1,-0.29
